user_reputation,taker_mpxr_delta,range_weight,intermediate_quality,post_quality
10,-0.8671753870662258,5,-0.910534156419537,-0.04335876935331129
87,9.662213657782509,10,10.62843502356076,0.9662213657782512
377,2.41957767326144,30,3.145450975239872,0.725873301978432
159,4.606557960662672,15,5.297541654762072,0.6909836940994003
38,-6.135687055257515,7,-6.565185149125542,-0.42949809386802684
311,-3.1093960690036493,30,-4.042214889704744,-0.9328188207010948
190,5.915947857752952,15,6.803340036415895,0.8873921786629424
377,-9.158977593908306,30,-11.906670872080799,-2.747693278172493
244,-7.289680730430977,20,-8.747616876517172,-1.4579361460861957
162,7.645552487382336,15,8.792385360489686,1.1468328731073498
37,0.7838613677768933,7,0.8387316635212759,0.054870295744382624
62,3.4360595060565675,9,3.745304861601659,0.30924535554509136
101,0.6009624243464593,10,0.6610586667811053,0.06009624243464595
133,-9.62409510591866,15,-11.067709371806457,-1.4436142658877973
379,-5.761825530218956,30,-7.490373189284643,-1.7285476590656872
38,-3.993367473652625,7,-4.272903196808309,-0.27953572315568387
308,-5.0891534828723,30,-6.6158995277339905,-1.5267460448616905
5,8.014714746433889,4,8.335303336291245,0.3205885898573566
73,-3.988471971907903,9,-4.347434449379615,-0.35896247747171195
250,-3.3523078535699202,20,-4.022769424283904,-0.670461570713984
289,-9.78868741452147,20,-11.746424897425765,-1.9577374829042942
286,2.9662051244790426,20,3.559446149374851,0.5932410248958084
144,9.347298233088988,15,10.749392968052335,1.402094734963347
344,-2.517188865960396,30,-3.2723455257485146,-0.7551566597881187
285,9.513794452142214,20,11.416553342570657,1.9027588904284425
3,4.454552447557045,4,4.632734545459328,0.17818209790228234
340,0.18966137465935873,30,0.24655978705716636,0.05689841239780763
305,-1.65197960035667,30,-2.147573480463671,-0.495593880107001
29,-8.782249450689294,7,-9.397006912237545,-0.6147574615482512
256,-5.683449569046132,20,-6.8201394828553585,-1.1366899138092261
140,-8.106450672540493,15,-9.322418273421567,-1.2159676008810738
335,-0.8681395420194704,30,-1.1285814046253115,-0.2604418626058411
21,5.3187684719072905,7,5.6910822649408015,0.372313793033511
71,-6.3677874083302655,9,-6.94088827507999,-0.5731008667497246
361,-6.300071832951333,30,-8.190093382836732,-1.8900215498853994
131,-9.037953059311224,15,-10.393646018207907,-1.3556929588966824
85,-8.990830763484714,10,-9.889913839833186,-0.8990830763484716
392,-3.5161907732578275,30,-4.571048005235176,-1.0548572319773486
315,1.569952533553403,30,2.040938293619424,0.470985760066021
209,0.348617372753381,20,0.4183408473040572,0.06972347455067618
14,-1.3045605184597786,5,-1.3697885443827675,-0.06522802592298893
266,5.127791048883616,20,6.153349258660339,1.0255582097767233
291,-2.9296904914149398,20,-3.515628589697928,-0.585938098282988
73,4.489199617200715,9,4.8932275827487794,0.40402796554806475
80,-8.461619433276395,10,-9.307781376604035,-0.8461619433276404
143,-5.4287671119857395,15,-6.2430821787836,-0.8143150667978603
10,-4.811815380178266,5,-5.0524061491871795,-0.24059076900891352
211,-3.289532305185965,20,-3.947438766223158,-0.657906461037193
383,-1.5092545285274568,30,-1.962030887085694,-0.45277635855823717
233,2.4801114753508706,20,2.9761337704210447,0.49602229507017404
56,-5.024606258307525,9,-5.476820821555203,-0.4522145632476775
186,7.366444869870982,15,8.471411600351628,1.1049667304806459
48,-4.448239650456507,7,-4.7596164259884635,-0.3113767755319561
247,5.594762133026697,20,6.713714559632035,1.1189524266053388
389,1.8365378390583054,30,2.387499190775797,0.5509613517174916
13,8.582911787989186,5,9.012057377388645,0.4291455893994591
346,-7.276254901422028,30,-9.459131371848637,-2.182876470426608
276,-2.3248609206828945,20,-2.7898331048194733,-0.4649721841365788
110,7.833959874227958,10,8.617355861650754,0.7833959874227965
250,5.012538429654395,20,6.015046115585274,1.0025076859308788
183,-4.259522100620399,15,-4.898450415713458,-0.6389283150930591
214,7.224240514497026,20,8.669088617396431,1.444848102899405
285,-6.721925424067077,20,-8.066310508880493,-1.3443850848134158
292,4.977581276191422,20,5.973097531429707,0.9955162552382841
19,4.371077797175907,5,4.589631687034703,0.21855388985879554
10,0.8943685857164958,5,0.9390870150023206,0.04471842928582481
91,-4.663999912907418,10,-5.13039990419816,-0.46639999129074194
194,0.7031168358649609,15,0.8085843612447049,0.10546752537974402
238,-2.5625541333623714,20,-3.0750649600348456,-0.5125108266724743
363,4.760256353244694,30,6.188333259218102,1.4280769059734082
271,9.737666505856819,20,11.685199807028182,1.9475333011713634
75,1.8016565536327462,10,1.9818222089960211,0.1801656553632749
238,-2.5078528846362573,20,-3.0094234615635087,-0.5015705769272514
105,3.850941013560437,10,4.236035114916481,0.38509410135604405
137,-3.095616809194941,15,-3.559959330574182,-0.4643425213792409
331,-1.82376800875163,30,-2.370898411377119,-0.5471304026254891
207,6.414994682727734,20,7.69799361927328,1.282998936545546
68,-6.908044328614434,9,-7.529768318189733,-0.6217239895752993
299,3.1390170354536053,20,3.766820442544326,0.6278034070907208
197,7.626887717428975,15,8.77092087504332,1.144033157614345
126,-5.919985466361579,15,-6.807983286315816,-0.8879978199542364
275,2.7851312703948103,20,3.3421575244737722,0.5570262540789619
121,0.8876297195551217,15,1.0207741774883898,0.13314445793326812
101,-5.277534422136072,10,-5.80528786434968,-0.5277534422136076
388,-7.156789935069192,30,-9.30382691558995,-2.147036980520758
34,-4.825328343994091,7,-5.163101328073678,-0.3377729840795869
272,9.2856551055077,20,11.14278612660924,1.857131021101539
35,3.9479984287245813,7,4.224358318735303,0.27635989001072137
368,5.873391125676903,30,7.635408463379974,1.762017337703071
216,7.663901245532074,20,9.196681494638488,1.5327802491064144
120,9.23513426149751,15,10.620404400722135,1.385270139224625
113,-2.769743672350094,10,-3.0467180395851035,-0.27697436723500957
212,6.225723187259472,20,7.470867824711366,1.2451446374518937
280,-6.02554896482332,20,-7.2306587577879835,-1.205109792964664
169,9.263639783592463,15,10.653185751131332,1.3895459675388686
300,-0.5958797360457844,30,-0.7746436568595197,-0.17876392081373538
398,-4.865764071171554,30,-6.325493292523021,-1.4597292213514663
366,-3.00832933935145,30,-3.910828141156885,-0.902498801805435
130,-5.154380921864274,15,-5.927538060143915,-0.7731571382796405
102,-0.5330750413564402,10,-0.5863825454920844,-0.05330750413564411
257,0.009783725879932703,20,0.011740471055919244,0.0019567451759865406
55,-8.76448817892026,9,-9.553292115023083,-0.7888039361028234
239,7.814215643383658,20,9.377058772060389,1.5628431286767306
228,-0.6358874175060656,20,-0.7630649010072786,-0.12717748350121305
11,6.182253799797696,5,6.491366489787581,0.3091126899898855
113,3.6181309382641214,10,3.979944032090534,0.3618130938264126
335,8.255072376624522,30,10.731594089611878,2.4765217129873562
318,7.677444635321223,30,9.98067802591759,2.3032333905963664
200,-3.9480956585449256,20,-4.737714790253911,-0.7896191317089851
27,1.3224706182408745,7,1.415043561517736,0.09257294327686139
129,-5.643973105984392,15,-6.49056907188205,-0.8465959658976585
183,-7.311142650390947,15,-8.407814047949588,-1.0966713975586408
80,-1.4173004477039992,10,-1.5590304924743992,-0.14173004477039997
15,-0.03825119571349944,5,-0.04016375549917441,-0.0019125597856749707
93,2.5706539306113854,10,2.827719323672524,0.2570653930611386
191,-8.535862201529845,15,-9.81624153175932,-1.2803793302294757
258,6.626975595294585,20,7.952370714353502,1.3253951190589168
47,9.091723610664154,7,9.728144263410645,0.6364206527464908
17,8.950785965573584,5,9.398325263852263,0.447539298278679
231,4.1899330162659005,20,5.02791961951908,0.8379866032531798
30,6.212971961341317,7,6.64787999863521,0.4349080372938925
351,-2.527542363951138,30,-3.2858050731364794,-0.7582627091853413
314,8.64263222274355,30,11.235421889566616,2.592789666823066
174,-5.815064068072601,15,-6.687323678283491,-0.8722596102108895
36,2.1276453190066107,7,2.2765804913370737,0.14893517233046305
60,-8.459190097123008,9,-9.220517205864079,-0.7613271087410709
352,8.428854447174036,30,10.957510781326247,2.5286563341522115
49,5.334268350846411,7,5.707667135405661,0.37339878455924946
126,-4.065335492120621,15,-4.675135815938714,-0.6098003238180931
143,-7.512105722066682,15,-8.638921580376683,-1.1268158583100014
131,-3.4602013196948427,15,-3.979231517649069,-0.5190301979542262
209,-6.958339658693131,20,-8.350007590431757,-1.3916679317386258
384,7.270275850252041,30,9.451358605327654,2.1810827550756127
91,3.95999240097243,10,4.355991641069673,0.3959992400972432
238,-2.7595233142162297,20,-3.3114279770594757,-0.551904662843246
311,-7.4448809143941475,30,-9.678345188712392,-2.2334642743182442
135,-5.597516985998863,15,-6.4371445338986915,-0.8396275478998287
17,-5.263220499616574,5,-5.5263815245974035,-0.26316102498082916
249,0.06465622176515318,20,0.0775874661181838,0.012931244353030627
85,-6.106543023745585,10,-6.717197326120145,-0.6106543023745594
98,6.165409675469363,10,6.781950643016299,0.6165409675469364
122,6.358423335955639,15,7.3121868363489835,0.9537635003933449
300,-0.10388331226465652,30,-0.13504830594405348,-0.031164993679396957
16,-2.1357723737403695,5,-2.242560992427388,-0.10678861868701839
352,0.8306447822680738,30,1.079838216948496,0.2491934346804221
309,2.5570534173623543,30,3.3241694425710606,0.7671160252087064
212,6.026146662801896,20,7.231375995362274,1.2052293325603785
6,-7.819269851053001,4,-8.13204064509512,-0.3127707940421196
103,-4.831333022292048,10,-5.314466324521253,-0.4831333022292048
168,9.360482812200473,15,10.764555234030544,1.4040724218300706
250,4.379999742009467,20,5.25599969041136,0.8759999484018932
269,-2.196446976283008,20,-2.63573637153961,-0.4392893952566017
362,-5.568334725929132,30,-7.238835143707872,-1.6705004177787401
176,5.966692655203174,15,6.861696553483649,0.8950038982804758
179,-4.457346603705492,15,-5.125948594261316,-0.6686019905558238
215,-6.738771568806838,20,-8.086525882568205,-1.3477543137613672
281,7.068100072259881,20,8.481720086711857,1.4136200144519755
25,9.879251428605311,7,10.570799028607684,0.691547600002373
246,2.9645561880679736,20,3.557467425681568,0.5929112376135945
379,3.617245878976764,30,4.702419642669793,1.085173763693029
282,-9.507993433569519,20,-11.409592120283422,-1.9015986867139034
56,-7.453094178903033,9,-8.123872655004307,-0.6707784761012743
181,-8.984211021937963,15,-10.331842675228657,-1.3476316532906942
258,-8.015163445109065,20,-9.618196134130878,-1.6030326890218127
281,-4.966959019734382,20,-5.960350823681258,-0.9933918039468761
72,5.890148381183391,9,6.4202617354898965,0.530113354306506
14,-0.7959969039975068,5,-0.8357967491973821,-0.03979984519987534
7,-2.9731942049355915,4,-3.092121973133015,-0.11892776819742368
164,-7.56186357387956,15,-8.696143109961493,-1.1342795360819338
89,2.7874465748770927,10,3.0661912323648024,0.2787446574877097
279,4.248038911927665,20,5.097646694313198,0.849607782385533
115,7.944805553483047,10,8.739286108831353,0.7944805553483061
341,-6.691026078866602,30,-8.698333902526583,-2.007307823659981
139,3.9129021401457997,15,4.49983746116767,0.58693532102187
83,-1.6802009032737182,10,-1.84822099360109,-0.16802009032737186
151,-3.201974533026637,15,-3.6822707129806322,-0.4802961799539953
249,1.5940013913009121,20,1.9128016695610945,0.3188002782601824
118,-2.592637347924251,10,-2.8519010827166764,-0.25926373479242537
197,-6.202767303630474,15,-7.133182399175045,-0.9304150955445705
46,-9.86313656072181,7,-10.553556119972336,-0.6904195592505271
147,-5.11227454373409,15,-5.879115725294203,-0.766841181560113
210,-6.072229430220815,20,-7.2866753162649776,-1.214445886044163
275,-5.199042953852892,20,-6.23885154462347,-1.039808590770578
321,7.653705928620056,30,9.949817707206073,2.296111778586017
109,8.563572761991821,10,9.419930038191005,0.8563572761991836
384,6.098537433999326,30,7.928098664199124,1.8295612301997979
56,4.101040523900847,9,4.470134171051924,0.3690936471510762
61,-0.962184471326486,9,-1.0487810737458698,-0.08659660241938383
287,-8.463149065813369,20,-10.155778878976042,-1.6926298131626734
300,3.822285325586998,30,4.968970923263098,1.1466855976760995
286,1.9110051184235193,20,2.293206142108223,0.38220102368470377
331,2.1655973535853867,30,2.8152765596610028,0.649679206075616
177,8.440643004513685,15,9.706739455190737,1.2660964506770522
344,6.715517466432448,30,8.730172706362183,2.014655239929734
328,-1.406559991252509,30,-1.828527988628262,-0.42196799737575286
155,-4.419718143024833,15,-5.082675864478558,-0.6629577214537248
179,7.882914207793618,15,9.06535133896266,1.182437131169042
131,9.124010513480226,15,10.49261209050226,1.3686015770220337
252,8.008208437700166,20,9.609850125240198,1.6016416875400328
137,-7.677486227473153,15,-8.829109161594126,-1.1516229341209723
57,-5.812322957240146,9,-6.33543202339176,-0.5231090661516138
158,6.319895199942696,15,7.2678794799341,0.9479842799914042
40,5.640148356652864,7,6.034958741618564,0.39481038496570076
123,7.670579182863648,15,8.821166060293194,1.1505868774295465
375,-1.299286500644465,30,-1.6890724508378046,-0.3897859501933396
274,-8.74617653948654,20,-10.495411847383847,-1.7492353078973082
256,-6.1653577625503475,20,-7.398429315060417,-1.2330715525100695
124,-0.8428951213096187,15,-0.9693293895060615,-0.12643426819644277
393,-1.395976843962849,30,-1.814769897151704,-0.41879305318885485
232,-9.158282938794732,20,-10.989939526553679,-1.8316565877589461
70,-9.045094655394365,9,-9.859153174379859,-0.8140585189854939
186,-2.220071970027469,15,-2.553082765531589,-0.33301079550412016
82,1.5026850924518698,10,1.652953601697057,0.1502685092451872
303,-8.023881924597521,30,-10.431046501976779,-2.407164577379257
20,-4.937879074813405,7,-5.283530610050343,-0.3456515352369385
134,0.2912690815643302,15,0.3349594437989797,0.043690362234649505
363,-3.5365662527764936,30,-4.597536128609442,-1.0609698758329484
88,9.996666917742719,10,10.996333609516991,0.9996666917742729
271,8.832902518509226,20,10.59948302221107,1.766580503701844
79,8.130097340512755,10,8.94310707456403,0.8130097340512759
60,6.264177834104295,9,6.8279538391736825,0.5637760050693874
17,-4.953483456474368,5,-5.201157629298087,-0.24767417282371884
331,7.391434338229637,30,9.608864639698528,2.217430301468891
383,-1.140910317499241,30,-1.4831834127490133,-0.34227309524977234
112,7.143456818287394,10,7.857802500116134,0.7143456818287399
141,6.096551948332415,15,7.011034740582277,0.9144827922498617
280,5.2521543040016,20,6.302585164801919,1.0504308608003194
33,-7.4477767048940375,7,-7.969121074236621,-0.5213443693425832
27,-4.3204064858895785,7,-4.622834939901849,-0.30242845401227036
127,5.938001805401925,15,6.828702076212212,0.8907002708102878
320,9.723687104672326,30,12.640793236074025,2.917106131401699
203,8.2269662360548,20,9.87235948326576,1.6453932472109596
279,-6.802914238712161,20,-8.163497086454592,-1.3605828477424318
314,-8.887285409414616,30,-11.553471032239,-2.6661856228243845
130,-3.626480805435877,15,-4.170452926251258,-0.5439721208153809
15,3.655211271377885,5,3.8379718349467793,0.18276056356889425
57,7.664224481490173,9,8.35400468482429,0.6897802033341165
201,8.61281496722199,20,10.335377960666387,1.722562993444397
48,5.955540206607928,7,6.372428021070483,0.4168878144625552
172,6.343835675864252,15,7.2954110272438895,0.9515753513796374
50,5.323010306467102,9,5.802081234049142,0.47907092758203973
200,3.667297197270745,20,4.400756636724894,0.7334594394541485
253,0.5521261674209228,20,0.6625514009051073,0.11042523348418454
31,6.872876743629824,7,7.353978115683912,0.48110137205408776
152,-5.5491340824403546,15,-6.381504194806407,-0.8323701123660525
66,-9.286789119534058,9,-10.122600140292123,-0.8358110207580651
364,1.7396622702378863,30,2.2615609513092525,0.5218986810713662
385,-2.8393874600533486,30,-3.6912036980693532,-0.8518162380160046
314,-0.9812968912823639,30,-1.275685958667073,-0.29438906738470916
53,6.6095016419594685,9,7.204356789735821,0.5948551477763528
218,-1.9547173580682333,20,-2.3456608296818797,-0.3909434716136464
270,6.181529509119329,20,7.417835410943194,1.2363059018238651
107,8.914207222446002,10,9.805627944690603,0.8914207222446002
323,-9.952082269365981,30,-12.937706950175775,-2.985624680809794
224,-9.326976011105504,20,-11.192371213326604,-1.8653952022210998
386,4.120165412870092,30,5.35621503673112,1.2360496238610281
